id,order_id,entity,amount,currency,status,method,captured,email,contact,customer_id,bank,error_code,error_description,error_source,error_step,error_reason,root_cause,created_at,attempt_number,previous_success_rate,previous_failure_rate,upi_success_rate,card_success_rate,time_since_last_attempt_min,hour,day_of_week,checkout_duration_sec,customer_value_tier,recovered,recovery_action
pay_00000000001049,order_00000000001049,payment,134876,INR,failed,card,False,customer1049@example.com,+919850464166,cust_0000000249,KKBK,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1788610930,3,0.665,0.335,0.439,0.891,1027,7,5,87,low,1,escalate
pay_00000000001050,order_00000000001050,payment,763374,INR,failed,card,False,customer1050@example.com,+919860844847,cust_0000000250,HDFC,GATEWAY_ERROR,The card used for payment has expired.,customer,payment_authorization,card_expired,CARD_FAILURE,1787950814,1,0.537,0.463,0.872,0.236,0,5,6,270,mid,1,switch_to_upi
pay_00000000001051,order_00000000001051,payment,296066,INR,failed,card,False,customer1051@example.com,+919828766517,cust_0000000251,KKBK,BAD_REQUEST_ERROR,Authentication failed due to incorrect otp.,customer,payment_authentication,incorrect_otp,USER_ABANDONMENT,1786806055,1,0.607,0.393,0.37,0.774,0,1,2,25,mid,0,send_reminder
pay_00000000001052,order_00000000001052,payment,335423,INR,failed,card,False,customer1052@example.com,+919864508531,cust_0000000252,UTIB,GATEWAY_ERROR,Payment failed because of insufficient funds in the account.,customer,payment_authorization,insufficient_funds,CARD_FAILURE,1786097048,1,0.596,0.404,0.824,0.442,0,21,1,317,mid,1,switch_to_upi
pay_00000000001053,order_00000000001053,payment,2351444,INR,failed,card,False,customer1053@example.com,+919816542972,cust_0000000253,HDFC,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1786213102,1,0.772,0.228,0.73,0.905,0,1,3,63,high,1,retry
pay_00000000001054,order_00000000001054,payment,64631,INR,failed,card,False,customer1054@example.com,+919890490654,cust_0000000254,SBIN,GATEWAY_ERROR,Payment was flagged and declined by risk checks.,business,payment_authorization,risk_check_failed,RETRY_LIMIT,1788620620,1,0.482,0.518,0.511,0.467,0,2,4,393,low,0,retry
pay_00000000001055,order_00000000001055,payment,710437,INR,failed,upi,False,customer1055@example.com,+919842891778,cust_0000000255,,BAD_REQUEST_ERROR,Customer did not complete OTP authentication in time.,customer,payment_authentication,otp_timeout,USER_ABANDONMENT,1786768916,2,0.86,0.14,0.849,0.779,1807,10,3,163,mid,0,send_reminder
pay_00000000001056,order_00000000001056,payment,65167,INR,failed,card,False,customer1056@example.com,+919821615274,cust_0000000256,PUNB,GATEWAY_ERROR,The card used for payment has expired.,customer,payment_authorization,card_expired,CARD_FAILURE,1787283917,2,0.632,0.368,0.534,0.637,2358,2,1,28,low,1,switch_to_upi
pay_00000000001057,order_00000000001057,payment,651034,INR,failed,upi,False,customer1057@example.com,+919875269328,cust_0000000257,,BAD_REQUEST_ERROR,Authentication failed due to incorrect otp.,customer,payment_authentication,incorrect_otp,USER_ABANDONMENT,1788114590,2,0.322,0.678,0.366,0.253,620,10,1,84,mid,1,send_reminder
pay_00000000001058,order_00000000001058,payment,39952,INR,failed,upi,False,customer1058@example.com,+919842862031,cust_0000000258,,BAD_REQUEST_ERROR,Authentication failed due to incorrect otp.,customer,payment_authentication,incorrect_otp,USER_ABANDONMENT,1786728575,1,0.745,0.255,0.906,0.502,0,0,0,29,low,0,send_reminder
pay_00000000001059,order_00000000001059,payment,676599,INR,failed,card,False,customer1059@example.com,+919881856498,cust_0000000259,PUNB,GATEWAY_ERROR,The card used for payment has expired.,customer,payment_authorization,card_expired,CARD_FAILURE,1787549405,1,0.469,0.531,0.513,0.497,0,19,1,79,mid,0,switch_to_upi
pay_00000000001060,order_00000000001060,payment,56017,INR,failed,card,False,customer1060@example.com,+919834694600,cust_0000000260,UTIB,GATEWAY_ERROR,Payment failed because of insufficient funds in the account.,customer,payment_authorization,insufficient_funds,CARD_FAILURE,1786763973,1,0.66,0.34,0.488,0.827,0,5,5,234,low,1,retry
pay_00000000001061,order_00000000001061,payment,533182,INR,failed,card,False,customer1061@example.com,+919869228514,cust_0000000261,KKBK,GATEWAY_ERROR,Payment failed because of insufficient funds in the account.,customer,payment_authorization,insufficient_funds,CARD_FAILURE,1787399877,3,0.713,0.287,0.754,0.58,1683,12,4,255,mid,1,escalate
pay_00000000001062,order_00000000001062,payment,709763,INR,failed,upi,False,customer1062@example.com,+919826961542,cust_0000000262,,GATEWAY_ERROR,Payment failed due to a temporary issue at the bank's end.,bank,payment_authorization,bank_server_error,NETWORK_TIMEOUT,1786754772,4,0.612,0.388,0.713,0.496,223,4,6,359,mid,0,escalate
pay_00000000001063,order_00000000001063,payment,77289,INR,failed,netbanking,False,customer1063@example.com,+919876226744,cust_0000000263,UTIB,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1786323624,1,0.442,0.558,0.505,0.451,0,4,6,115,low,1,retry
pay_00000000001064,order_00000000001064,payment,88124,INR,failed,emi,False,customer1064@example.com,+919881095101,cust_0000000264,,GATEWAY_ERROR,Payment was flagged and declined by risk checks.,business,payment_authorization,risk_check_failed,RETRY_LIMIT,1788069081,1,0.493,0.507,0.511,0.403,0,0,1,132,low,0,retry
pay_00000000001065,order_00000000001065,payment,432828,INR,failed,card,False,customer1065@example.com,+919869762729,cust_0000000265,HDFC,GATEWAY_ERROR,Payment failed due to a temporary issue at the bank's end.,bank,payment_authorization,bank_server_error,NETWORK_TIMEOUT,1786972397,1,0.4,0.6,0.202,0.666,0,22,3,264,mid,1,retry
pay_00000000001066,order_00000000001066,payment,3250966,INR,failed,card,False,customer1066@example.com,+919882898620,cust_0000000266,ICIC,SERVER_ERROR,The service was temporarily unavailable.,gateway,payment_processing,internal_error,NETWORK_TIMEOUT,1787772802,2,0.615,0.385,0.37,0.93,1037,8,1,213,high,1,retry
pay_00000000001067,order_00000000001067,payment,778510,INR,failed,emi,False,customer1067@example.com,+919816979130,cust_0000000267,,GATEWAY_ERROR,Payment was declined by the issuing bank/gateway.,gateway,payment_authorization,payment_declined,BANK_DECLINE,1788153931,1,0.465,0.535,0.286,0.622,0,17,2,229,mid,1,retry
pay_00000000001068,order_00000000001068,payment,212929,INR,failed,netbanking,False,customer1068@example.com,+919814794568,cust_0000000268,SBIN,BAD_REQUEST_ERROR,Authentication failed due to incorrect otp.,customer,payment_authentication,incorrect_otp,USER_ABANDONMENT,1787560201,1,0.337,0.663,0.288,0.407,0,16,5,275,mid,0,send_reminder
pay_00000000001069,order_00000000001069,payment,475367,INR,failed,card,False,customer1069@example.com,+919893814327,cust_0000000269,PUNB,GATEWAY_ERROR,Payment failed because of insufficient funds in the account.,customer,payment_authorization,insufficient_funds,CARD_FAILURE,1788580502,1,0.538,0.462,0.736,0.31,0,11,4,40,mid,1,switch_to_upi
pay_00000000001070,order_00000000001070,payment,80632,INR,failed,upi,False,customer1070@example.com,+919874925522,cust_0000000270,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1788199623,2,0.664,0.336,0.51,0.725,2646,16,5,301,low,0,retry
pay_00000000001071,order_00000000001071,payment,116448,INR,failed,upi,False,customer1071@example.com,+919815594788,cust_0000000271,,BAD_REQUEST_ERROR,Authentication failed due to incorrect otp.,customer,payment_authentication,incorrect_otp,USER_ABANDONMENT,1787285194,1,0.743,0.257,0.672,0.749,0,5,3,48,low,1,send_reminder
pay_00000000001072,order_00000000001072,payment,67807,INR,failed,upi,False,customer1072@example.com,+919831370463,cust_0000000272,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1787003971,1,0.478,0.522,0.572,0.396,0,20,4,275,low,1,retry
pay_00000000001073,order_00000000001073,payment,368122,INR,failed,upi,False,customer1073@example.com,+919831151411,cust_0000000273,,BAD_REQUEST_ERROR,Authentication failed due to incorrect otp.,customer,payment_authentication,incorrect_otp,USER_ABANDONMENT,1786693049,1,0.574,0.426,0.459,0.604,0,0,1,278,mid,1,send_reminder
pay_00000000001074,order_00000000001074,payment,4377482,INR,failed,card,False,customer1074@example.com,+919835560882,cust_0000000274,HDFC,GATEWAY_ERROR,Payment failed due to a temporary issue at the bank's end.,bank,payment_authorization,bank_server_error,NETWORK_TIMEOUT,1786386257,1,0.628,0.372,0.597,0.747,0,7,0,293,high,1,retry
pay_00000000001075,order_00000000001075,payment,119608,INR,failed,wallet,False,customer1075@example.com,+919862336313,cust_0000000275,,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1787798695,2,0.422,0.578,0.456,0.338,1970,10,1,369,low,1,retry
pay_00000000001076,order_00000000001076,payment,642464,INR,failed,upi,False,customer1076@example.com,+919894677537,cust_0000000276,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1786639736,2,0.596,0.404,0.28,0.916,2777,22,3,76,mid,1,retry
pay_00000000001077,order_00000000001077,payment,57692,INR,failed,card,False,customer1077@example.com,+919847788857,cust_0000000277,ICIC,GATEWAY_ERROR,Payment was declined by the issuing bank/gateway.,gateway,payment_authorization,payment_declined,BANK_DECLINE,1787037670,1,0.754,0.246,0.507,0.964,0,19,5,202,low,1,retry
pay_00000000001078,order_00000000001078,payment,22785,INR,failed,upi,False,customer1078@example.com,+919854905887,cust_0000000278,,GATEWAY_ERROR,Payment was flagged and declined by risk checks.,business,payment_authorization,risk_check_failed,RETRY_LIMIT,1786563798,2,0.455,0.545,0.654,0.307,206,21,1,230,low,0,retry
pay_00000000001079,order_00000000001079,payment,776915,INR,failed,netbanking,False,customer1079@example.com,+919877161703,cust_0000000279,PUNB,SERVER_ERROR,The service was temporarily unavailable.,gateway,payment_processing,internal_error,NETWORK_TIMEOUT,1787762638,1,0.549,0.451,0.585,0.571,0,6,1,178,mid,1,retry
pay_00000000001080,order_00000000001080,payment,40416,INR,failed,card,False,customer1080@example.com,+919858971640,cust_0000000280,ICIC,GATEWAY_ERROR,Payment failed due to a temporary issue at the bank's end.,bank,payment_authorization,bank_server_error,NETWORK_TIMEOUT,1786456399,2,0.543,0.457,0.29,0.726,2693,15,5,86,low,1,retry
pay_00000000001081,order_00000000001081,payment,974408,INR,failed,card,False,customer1081@example.com,+919899461443,cust_0000000281,PUNB,SERVER_ERROR,The service was temporarily unavailable.,gateway,payment_processing,internal_error,NETWORK_TIMEOUT,1787049715,1,0.364,0.636,0.269,0.551,0,12,5,40,high,1,retry
pay_00000000001082,order_00000000001082,payment,50732,INR,failed,netbanking,False,customer1082@example.com,+919822000294,cust_0000000282,HDFC,BAD_REQUEST_ERROR,Authentication failed due to incorrect otp.,customer,payment_authentication,incorrect_otp,USER_ABANDONMENT,1788392420,2,0.38,0.62,0.391,0.294,823,12,4,379,low,0,send_reminder
pay_00000000001083,order_00000000001083,payment,2734756,INR,failed,card,False,customer1083@example.com,+919890548980,cust_0000000283,ICIC,GATEWAY_ERROR,Payment failed because of insufficient funds in the account.,customer,payment_authorization,insufficient_funds,CARD_FAILURE,1788418811,2,0.552,0.448,0.728,0.415,1373,22,2,48,high,1,switch_to_upi
pay_00000000001084,order_00000000001084,payment,236347,INR,failed,upi,False,customer1084@example.com,+919886783086,cust_0000000284,,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1787359634,2,0.449,0.551,0.557,0.334,2130,21,5,234,mid,1,retry
pay_00000000001085,order_00000000001085,payment,2579147,INR,failed,upi,False,customer1085@example.com,+919837219757,cust_0000000285,,BAD_REQUEST_ERROR,Authentication failed due to incorrect otp.,customer,payment_authentication,incorrect_otp,USER_ABANDONMENT,1786094797,1,0.809,0.191,0.74,0.806,0,0,6,328,high,1,send_reminder
pay_00000000001086,order_00000000001086,payment,1671121,INR,failed,card,False,customer1086@example.com,+919823192745,cust_0000000286,KKBK,GATEWAY_ERROR,The card used for payment has expired.,customer,payment_authorization,card_expired,CARD_FAILURE,1786553741,1,0.573,0.427,0.917,0.235,0,15,3,260,high,1,switch_to_upi
pay_00000000001087,order_00000000001087,payment,4657838,INR,failed,card,False,customer1087@example.com,+919868382207,cust_0000000287,UTIB,GATEWAY_ERROR,The card used for payment has expired.,customer,payment_authorization,card_expired,CARD_FAILURE,1786472021,2,0.59,0.41,0.867,0.395,754,5,4,96,high,1,switch_to_upi
pay_00000000001088,order_00000000001088,payment,150708,INR,failed,netbanking,False,customer1088@example.com,+919824250228,cust_0000000288,ICIC,BAD_REQUEST_ERROR,Customer did not complete OTP authentication in time.,customer,payment_authentication,otp_timeout,USER_ABANDONMENT,1787274242,3,0.527,0.473,0.419,0.615,1303,18,4,138,mid,0,escalate
pay_00000000001089,order_00000000001089,payment,482490,INR,failed,card,False,customer1089@example.com,+919824678110,cust_0000000289,UTIB,GATEWAY_ERROR,Payment failed due to a temporary issue at the bank's end.,bank,payment_authorization,bank_server_error,NETWORK_TIMEOUT,1787248226,1,0.789,0.211,0.519,0.976,0,22,2,78,mid,1,retry
pay_00000000001090,order_00000000001090,payment,424611,INR,failed,upi,False,customer1090@example.com,+919870022936,cust_0000000290,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1786277175,1,0.741,0.259,0.925,0.584,0,22,5,107,mid,1,retry
pay_00000000001091,order_00000000001091,payment,187883,INR,failed,netbanking,False,customer1091@example.com,+919896319175,cust_0000000291,KKBK,BAD_REQUEST_ERROR,Customer did not complete OTP authentication in time.,customer,payment_authentication,otp_timeout,USER_ABANDONMENT,1787185445,1,0.578,0.422,0.431,0.757,0,5,4,26,mid,1,send_reminder
pay_00000000001092,order_00000000001092,payment,170775,INR,failed,card,False,customer1092@example.com,+919887070198,cust_0000000292,UTIB,BAD_REQUEST_ERROR,Customer did not complete OTP authentication in time.,customer,payment_authentication,otp_timeout,USER_ABANDONMENT,1787106381,2,0.692,0.308,0.494,0.981,1735,5,3,348,mid,1,send_reminder
pay_00000000001093,order_00000000001093,payment,670133,INR,failed,card,False,customer1093@example.com,+919858571652,cust_0000000293,PUNB,GATEWAY_ERROR,Payment was declined by the issuing bank/gateway.,gateway,payment_authorization,payment_declined,BANK_DECLINE,1787356156,3,0.55,0.45,0.259,0.822,2020,23,3,292,mid,0,escalate
pay_00000000001094,order_00000000001094,payment,3288678,INR,failed,card,False,customer1094@example.com,+919857402173,cust_0000000294,PUNB,SERVER_ERROR,The service was temporarily unavailable.,gateway,payment_processing,internal_error,NETWORK_TIMEOUT,1786336505,2,0.579,0.421,0.34,0.815,2709,23,6,132,high,0,retry
pay_00000000001095,order_00000000001095,payment,2134359,INR,failed,card,False,customer1095@example.com,+919843799010,cust_0000000295,SBIN,GATEWAY_ERROR,The card used for payment has expired.,customer,payment_authorization,card_expired,CARD_FAILURE,1787608124,3,0.364,0.636,0.551,0.183,2691,19,4,126,high,0,escalate
pay_00000000001096,order_00000000001096,payment,635995,INR,failed,netbanking,False,customer1096@example.com,+919891001528,cust_0000000296,ICIC,GATEWAY_ERROR,Payment was declined by the issuing bank/gateway.,gateway,payment_authorization,payment_declined,BANK_DECLINE,1786252150,2,0.509,0.491,0.521,0.453,1149,1,3,115,mid,1,retry
pay_00000000001097,order_00000000001097,payment,739538,INR,failed,card,False,customer1097@example.com,+919824755720,cust_0000000297,SBIN,GATEWAY_ERROR,Payment failed due to a temporary issue at the bank's end.,bank,payment_authorization,bank_server_error,NETWORK_TIMEOUT,1788469649,2,0.62,0.38,0.372,0.899,2291,13,1,186,mid,0,retry
pay_00000000001098,order_00000000001098,payment,2750689,INR,failed,upi,False,customer1098@example.com,+919823498326,cust_0000000298,,BAD_REQUEST_ERROR,Authentication failed due to incorrect otp.,customer,payment_authentication,incorrect_otp,USER_ABANDONMENT,1788162526,1,0.797,0.203,0.862,0.787,0,15,4,184,high,1,send_reminder
pay_00000000001099,order_00000000001099,payment,44009,INR,failed,card,False,customer1099@example.com,+919884357588,cust_0000000299,PUNB,GATEWAY_ERROR,Payment was declined by the issuing bank/gateway.,gateway,payment_authorization,payment_declined,BANK_DECLINE,1787162512,2,0.714,0.286,0.674,0.744,916,16,2,268,low,0,retry
pay_00000000001100,order_00000000001100,payment,128632,INR,failed,card,False,customer1100@example.com,+919866086773,cust_0000000300,ICIC,BAD_REQUEST_ERROR,Authentication failed due to incorrect otp.,customer,payment_authentication,incorrect_otp,USER_ABANDONMENT,1786643219,3,0.532,0.468,0.37,0.698,129,22,3,372,low,0,escalate
pay_00000000001101,order_00000000001101,payment,4368530,INR,failed,card,False,customer1101@example.com,+919878947038,cust_0000000301,SBIN,BAD_REQUEST_ERROR,Customer did not complete OTP authentication in time.,customer,payment_authentication,otp_timeout,USER_ABANDONMENT,1786425901,1,0.822,0.178,0.799,0.881,0,3,1,400,high,1,send_reminder
